sample_name,read_1,read_2,accession_number,year,country,publication,purpose
ERR360980,/data/slow/bdri/azuza/samples/ERR360980_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360980_2.fastq.gz,ERR360980,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360981,/data/slow/bdri/azuza/samples/ERR360981_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360981_2.fastq.gz,ERR360981,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360982,/data/slow/bdri/azuza/samples/ERR360982_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360982_2.fastq.gz,ERR360982,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360983,/data/slow/bdri/azuza/samples/ERR360983_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360983_2.fastq.gz,ERR360983,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360984,/data/slow/bdri/azuza/samples/ERR360984_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360984_2.fastq.gz,ERR360984,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360985,/data/slow/bdri/azuza/samples/ERR360985_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360985_2.fastq.gz,ERR360985,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360949,/data/slow/bdri/azuza/samples/ERR360949_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360949_2.fastq.gz,ERR360949,2008,Cambodia,Wong et al. 2016,Outgroup
ERR360986,/data/slow/bdri/azuza/samples/ERR360986_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360986_2.fastq.gz,ERR360986,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360987,/data/slow/bdri/azuza/samples/ERR360987_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360987_2.fastq.gz,ERR360987,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360988,/data/slow/bdri/azuza/samples/ERR360988_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360988_2.fastq.gz,ERR360988,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360990,/data/slow/bdri/azuza/samples/ERR360990_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360990_2.fastq.gz,ERR360990,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360991,/data/slow/bdri/azuza/samples/ERR360991_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360991_2.fastq.gz,ERR360991,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360992,/data/slow/bdri/azuza/samples/ERR360992_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360992_2.fastq.gz,ERR360992,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360993,/data/slow/bdri/azuza/samples/ERR360993_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360993_2.fastq.gz,ERR360993,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360994,/data/slow/bdri/azuza/samples/ERR360994_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360994_2.fastq.gz,ERR360994,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360996,/data/slow/bdri/azuza/samples/ERR360996_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360996_2.fastq.gz,ERR360996,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360997,/data/slow/bdri/azuza/samples/ERR360997_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360997_2.fastq.gz,ERR360997,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360998,/data/slow/bdri/azuza/samples/ERR360998_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360998_2.fastq.gz,ERR360998,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360999,/data/slow/bdri/azuza/samples/ERR360999_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360999_2.fastq.gz,ERR360999,2012,Cambodia,Wong et al. 2016,Outgroup
ERR361000,/data/slow/bdri/azuza/samples/ERR361000_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR361000_2.fastq.gz,ERR361000,2012,Cambodia,Wong et al. 2016,Outgroup
ERR360950,/data/slow/bdri/azuza/samples/ERR360950_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360950_2.fastq.gz,ERR360950,2008,Cambodia,Wong et al. 2016,Outgroup
ERR360952,/data/slow/bdri/azuza/samples/ERR360952_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR360952_2.fastq.gz,ERR360952,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319402,/data/slow/bdri/azuza/samples/ERR319402_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319402_2.fastq.gz,ERR319402,2008,Cambodia,Wong et al. 2016,Outgroup
ERR319411,/data/slow/bdri/azuza/samples/ERR319411_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319411_2.fastq.gz,ERR319411,2008,Cambodia,Wong et al. 2016,Outgroup
ERR319412,/data/slow/bdri/azuza/samples/ERR319412_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319412_2.fastq.gz,ERR319412,2009,Cambodia,Wong et al. 2016,Outgroup
ERR319413,/data/slow/bdri/azuza/samples/ERR319413_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319413_2.fastq.gz,ERR319413,2009,Cambodia,Wong et al. 2016,Outgroup
ERR319414,/data/slow/bdri/azuza/samples/ERR319414_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319414_2.fastq.gz,ERR319414,2009,Cambodia,Wong et al. 2016,Outgroup
ERR319415,/data/slow/bdri/azuza/samples/ERR319415_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319415_2.fastq.gz,ERR319415,2009,Cambodia,Wong et al. 2016,Outgroup
ERR319416,/data/slow/bdri/azuza/samples/ERR319416_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319416_2.fastq.gz,ERR319416,2009,Cambodia,Wong et al. 2016,Outgroup
ERR319417,/data/slow/bdri/azuza/samples/ERR319417_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319417_2.fastq.gz,ERR319417,2009,Cambodia,Wong et al. 2016,Outgroup
ERR319419,/data/slow/bdri/azuza/samples/ERR319419_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319419_2.fastq.gz,ERR319419,2009,Cambodia,Wong et al. 2016,Outgroup
ERR319420,/data/slow/bdri/azuza/samples/ERR319420_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319420_2.fastq.gz,ERR319420,2009,Cambodia,Wong et al. 2016,Outgroup
ERR319403,/data/slow/bdri/azuza/samples/ERR319403_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319403_2.fastq.gz,ERR319403,2008,Cambodia,Wong et al. 2016,Outgroup
ERR319421,/data/slow/bdri/azuza/samples/ERR319421_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319421_2.fastq.gz,ERR319421,2009,Cambodia,Wong et al. 2016,Outgroup
ERR319422,/data/slow/bdri/azuza/samples/ERR319422_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319422_2.fastq.gz,ERR319422,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319423,/data/slow/bdri/azuza/samples/ERR319423_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319423_2.fastq.gz,ERR319423,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319424,/data/slow/bdri/azuza/samples/ERR319424_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319424_2.fastq.gz,ERR319424,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319425,/data/slow/bdri/azuza/samples/ERR319425_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319425_2.fastq.gz,ERR319425,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319426,/data/slow/bdri/azuza/samples/ERR319426_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319426_2.fastq.gz,ERR319426,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319427,/data/slow/bdri/azuza/samples/ERR319427_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319427_2.fastq.gz,ERR319427,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319428,/data/slow/bdri/azuza/samples/ERR319428_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319428_2.fastq.gz,ERR319428,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319429,/data/slow/bdri/azuza/samples/ERR319429_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319429_2.fastq.gz,ERR319429,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319404,/data/slow/bdri/azuza/samples/ERR319404_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319404_2.fastq.gz,ERR319404,2008,Cambodia,Wong et al. 2016,Outgroup
ERR319431,/data/slow/bdri/azuza/samples/ERR319431_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319431_2.fastq.gz,ERR319431,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319432,/data/slow/bdri/azuza/samples/ERR319432_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319432_2.fastq.gz,ERR319432,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319433,/data/slow/bdri/azuza/samples/ERR319433_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319433_2.fastq.gz,ERR319433,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319434,/data/slow/bdri/azuza/samples/ERR319434_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319434_2.fastq.gz,ERR319434,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319435,/data/slow/bdri/azuza/samples/ERR319435_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319435_2.fastq.gz,ERR319435,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319436,/data/slow/bdri/azuza/samples/ERR319436_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319436_2.fastq.gz,ERR319436,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319437,/data/slow/bdri/azuza/samples/ERR319437_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319437_2.fastq.gz,ERR319437,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319438,/data/slow/bdri/azuza/samples/ERR319438_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319438_2.fastq.gz,ERR319438,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319439,/data/slow/bdri/azuza/samples/ERR319439_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319439_2.fastq.gz,ERR319439,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319405,/data/slow/bdri/azuza/samples/ERR319405_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319405_2.fastq.gz,ERR319405,2008,Cambodia,Wong et al. 2016,Outgroup
ERR319441,/data/slow/bdri/azuza/samples/ERR319441_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319441_2.fastq.gz,ERR319441,2010,Cambodia,Wong et al. 2016,Outgroup
ERR319442,/data/slow/bdri/azuza/samples/ERR319442_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319442_2.fastq.gz,ERR319442,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319443,/data/slow/bdri/azuza/samples/ERR319443_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319443_2.fastq.gz,ERR319443,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319444,/data/slow/bdri/azuza/samples/ERR319444_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319444_2.fastq.gz,ERR319444,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319445,/data/slow/bdri/azuza/samples/ERR319445_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319445_2.fastq.gz,ERR319445,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319446,/data/slow/bdri/azuza/samples/ERR319446_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319446_2.fastq.gz,ERR319446,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319447,/data/slow/bdri/azuza/samples/ERR319447_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319447_2.fastq.gz,ERR319447,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319448,/data/slow/bdri/azuza/samples/ERR319448_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319448_2.fastq.gz,ERR319448,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319449,/data/slow/bdri/azuza/samples/ERR319449_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319449_2.fastq.gz,ERR319449,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319450,/data/slow/bdri/azuza/samples/ERR319450_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319450_2.fastq.gz,ERR319450,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319406,/data/slow/bdri/azuza/samples/ERR319406_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319406_2.fastq.gz,ERR319406,2008,Cambodia,Wong et al. 2016,Outgroup
ERR319451,/data/slow/bdri/azuza/samples/ERR319451_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319451_2.fastq.gz,ERR319451,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319452,/data/slow/bdri/azuza/samples/ERR319452_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319452_2.fastq.gz,ERR319452,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319453,/data/slow/bdri/azuza/samples/ERR319453_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319453_2.fastq.gz,ERR319453,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319454,/data/slow/bdri/azuza/samples/ERR319454_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319454_2.fastq.gz,ERR319454,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319455,/data/slow/bdri/azuza/samples/ERR319455_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319455_2.fastq.gz,ERR319455,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319456,/data/slow/bdri/azuza/samples/ERR319456_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319456_2.fastq.gz,ERR319456,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319457,/data/slow/bdri/azuza/samples/ERR319457_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319457_2.fastq.gz,ERR319457,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319458,/data/slow/bdri/azuza/samples/ERR319458_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319458_2.fastq.gz,ERR319458,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319459,/data/slow/bdri/azuza/samples/ERR319459_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319459_2.fastq.gz,ERR319459,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319460,/data/slow/bdri/azuza/samples/ERR319460_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319460_2.fastq.gz,ERR319460,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319461,/data/slow/bdri/azuza/samples/ERR319461_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319461_2.fastq.gz,ERR319461,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319463,/data/slow/bdri/azuza/samples/ERR319463_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319463_2.fastq.gz,ERR319463,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319464,/data/slow/bdri/azuza/samples/ERR319464_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319464_2.fastq.gz,ERR319464,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319465,/data/slow/bdri/azuza/samples/ERR319465_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319465_2.fastq.gz,ERR319465,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319466,/data/slow/bdri/azuza/samples/ERR319466_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319466_2.fastq.gz,ERR319466,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319467,/data/slow/bdri/azuza/samples/ERR319467_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319467_2.fastq.gz,ERR319467,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319468,/data/slow/bdri/azuza/samples/ERR319468_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319468_2.fastq.gz,ERR319468,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319469,/data/slow/bdri/azuza/samples/ERR319469_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319469_2.fastq.gz,ERR319469,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319470,/data/slow/bdri/azuza/samples/ERR319470_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319470_2.fastq.gz,ERR319470,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319408,/data/slow/bdri/azuza/samples/ERR319408_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319408_2.fastq.gz,ERR319408,2008,Cambodia,Wong et al. 2016,Outgroup
ERR319471,/data/slow/bdri/azuza/samples/ERR319471_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319471_2.fastq.gz,ERR319471,2011,Cambodia,Wong et al. 2016,Outgroup
ERR319472,/data/slow/bdri/azuza/samples/ERR319472_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319472_2.fastq.gz,ERR319472,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319473,/data/slow/bdri/azuza/samples/ERR319473_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319473_2.fastq.gz,ERR319473,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319474,/data/slow/bdri/azuza/samples/ERR319474_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319474_2.fastq.gz,ERR319474,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319475,/data/slow/bdri/azuza/samples/ERR319475_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319475_2.fastq.gz,ERR319475,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319476,/data/slow/bdri/azuza/samples/ERR319476_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319476_2.fastq.gz,ERR319476,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319477,/data/slow/bdri/azuza/samples/ERR319477_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319477_2.fastq.gz,ERR319477,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319478,/data/slow/bdri/azuza/samples/ERR319478_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319478_2.fastq.gz,ERR319478,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319479,/data/slow/bdri/azuza/samples/ERR319479_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319479_2.fastq.gz,ERR319479,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319480,/data/slow/bdri/azuza/samples/ERR319480_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319480_2.fastq.gz,ERR319480,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319409,/data/slow/bdri/azuza/samples/ERR319409_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319409_2.fastq.gz,ERR319409,2008,Cambodia,Wong et al. 2016,Outgroup
ERR319481,/data/slow/bdri/azuza/samples/ERR319481_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319481_2.fastq.gz,ERR319481,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319482,/data/slow/bdri/azuza/samples/ERR319482_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319482_2.fastq.gz,ERR319482,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319483,/data/slow/bdri/azuza/samples/ERR319483_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319483_2.fastq.gz,ERR319483,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319484,/data/slow/bdri/azuza/samples/ERR319484_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319484_2.fastq.gz,ERR319484,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319485,/data/slow/bdri/azuza/samples/ERR319485_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319485_2.fastq.gz,ERR319485,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319486,/data/slow/bdri/azuza/samples/ERR319486_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319486_2.fastq.gz,ERR319486,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319487,/data/slow/bdri/azuza/samples/ERR319487_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319487_2.fastq.gz,ERR319487,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319488,/data/slow/bdri/azuza/samples/ERR319488_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319488_2.fastq.gz,ERR319488,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319489,/data/slow/bdri/azuza/samples/ERR319489_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319489_2.fastq.gz,ERR319489,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319490,/data/slow/bdri/azuza/samples/ERR319490_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319490_2.fastq.gz,ERR319490,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319410,/data/slow/bdri/azuza/samples/ERR319410_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319410_2.fastq.gz,ERR319410,2008,Cambodia,Wong et al. 2016,Outgroup
ERR319492,/data/slow/bdri/azuza/samples/ERR319492_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319492_2.fastq.gz,ERR319492,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319494,/data/slow/bdri/azuza/samples/ERR319494_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319494_2.fastq.gz,ERR319494,2012,Cambodia,Wong et al. 2016,Outgroup
ERR319495,/data/slow/bdri/azuza/samples/ERR319495_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319495_2.fastq.gz,ERR319495,2012,Cambodia,Wong et al. 2016,Outgroup
ERR340774,/data/slow/bdri/azuza/samples/ERR340774_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR340774_2.fastq.gz,ERR340774,2007,Cambodia,Wong et al. 2016,Outgroup
ERR319440,/data/slow/bdri/azuza/samples/ERR319440_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR319440_2.fastq.gz,ERR319440,2010,Cambodia,Wong et al. 2016,Outgroup
ERR352313,/data/slow/bdri/azuza/samples/ERR352313_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352313_2.fastq.gz,ERR352313,1992,Fiji,Wong et al. 2016,Outgroup
ERR352315,/data/slow/bdri/azuza/samples/ERR352315_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352315_2.fastq.gz,ERR352315,1993,Fiji,Wong et al. 2016,Outgroup
ERR352498,/data/slow/bdri/azuza/samples/ERR352498_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR352498_2.fastq.gz,ERR352498,1993,Fiji,Wong et al. 2016,Outgroup
ERR357469,/data/slow/bdri/azuza/samples/ERR357469_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357469_2.fastq.gz,ERR357469,1992,Fiji,Wong et al. 2016,Outgroup
ERR357474,/data/slow/bdri/azuza/samples/ERR357474_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357474_2.fastq.gz,ERR357474,1993,Fiji,Wong et al. 2016,Outgroup
ERR357475,/data/slow/bdri/azuza/samples/ERR357475_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357475_2.fastq.gz,ERR357475,1993,Fiji,Wong et al. 2016,Outgroup
ERR357476,/data/slow/bdri/azuza/samples/ERR357476_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357476_2.fastq.gz,ERR357476,1993,Fiji,Wong et al. 2016,Outgroup
ERR357803,/data/slow/bdri/azuza/samples/ERR357803_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357803_2.fastq.gz,ERR357803,1992,Fiji,Wong et al. 2016,Outgroup
ERR357807,/data/slow/bdri/azuza/samples/ERR357807_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357807_2.fastq.gz,ERR357807,1993,Fiji,Wong et al. 2016,Outgroup
ERR213273,/data/slow/bdri/azuza/samples/ERR213273_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR213273_2.fastq.gz,ERR213273,1995,Fiji,Wong et al. 2016,Outgroup
ERR213285,/data/slow/bdri/azuza/samples/ERR213285_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR213285_2.fastq.gz,ERR213285,1994,Fiji,Wong et al. 2016,Outgroup
ERR357764,/data/slow/bdri/azuza/samples/ERR357764_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR357764_2.fastq.gz,ERR357764,2012,Australia,Wong et al. 2016,Outgroup
ERR279139,/data/slow/bdri/azuza/samples/ERR279139_1.fastq.gz,/data/slow/bdri/azuza/samples/ERR279139_2.fastq.gz,ERR279139,2011,Malawi,,
